Accession,Organism_Name,Species,MPXV_Lineage,Clade,Isolate,Geo_Location,Host,Date,Release_Date,Latitude,Longitude
OP580593.1,Monkeypox virus,Orthopoxvirus monkeypox,B.1,IIb,hMPX/USA/CA-LACPHL-MA00160/2022,USA,Homo sapiens,2022-08-10,10/4/2022,39.7837304,-100.445882
OP580594.1,Monkeypox virus,Orthopoxvirus monkeypox,B.1.21,IIb,hMPX/USA/CA-LACPHL-MA00161/2022,USA,Homo sapiens,2022-08-08,10/4/2022,39.7837304,-100.445882
OP580595.1,Monkeypox virus,Orthopoxvirus monkeypox,B.1,IIb,hMPX/USA/CA-LACPHL-MA00162/2022,USA,Homo sapiens,2022-09-22,10/4/2022,39.7837304,-100.445882
OP580596.1,Monkeypox virus,Orthopoxvirus monkeypox,B.1.3,IIb,hMPX/USA/CA-LACPHL-MA00163/2022,USA,Homo sapiens,2022-09-22,10/4/2022,39.7837304,-100.445882
OP580597.1,Monkeypox virus,Orthopoxvirus monkeypox,B.1.2,IIb,hMPX/USA/CA-LACPHL-MA00164/2022,USA,Homo sapiens,2022-09-22,10/4/2022,39.7837304,-100.445882
OP580598.1,Monkeypox virus,Orthopoxvirus monkeypox,B.1,IIb,hMPX/USA/CA-LACPHL-MA00165/2022,USA,Homo sapiens,2022-08-01,10/4/2022,39.7837304,-100.445882
OP580599.1,Monkeypox virus,Orthopoxvirus monkeypox,B.1.2,IIb,hMPX/USA/CA-LACPHL-MA00166/2022,USA,Homo sapiens,2022-08-01,10/4/2022,39.7837304,-100.445882
OP580600.1,Monkeypox virus,Orthopoxvirus monkeypox,B.1.3,IIb,hMPX/USA/CA-LACPHL-MA00167/2022,USA,Homo sapiens,2022-09-19,10/4/2022,39.7837304,-100.445882
OP580601.1,Monkeypox virus,Orthopoxvirus monkeypox,B.1.17,IIb,hMPX/USA/CA-LACPHL-MA00168/2022,USA,Homo sapiens,2022-09-19,10/4/2022,39.7837304,-100.445882
OP580602.1,Monkeypox virus,Orthopoxvirus monkeypox,B.1,IIb,hMPX/USA/CA-LACPHL-MA00169/2022,USA,Homo sapiens,2022-08-05,10/4/2022,39.7837304,-100.445882
OP580603.1,Monkeypox virus,Orthopoxvirus monkeypox,B.1,IIb,hMPX/USA/CA-LACPHL-MA00170/2022,USA,Homo sapiens,2022-09-20,10/4/2022,39.7837304,-100.445882
OP580604.1,Monkeypox virus,Orthopoxvirus monkeypox,B.1.11,IIb,hMPX/USA/CA-LACPHL-MA00171/2022,USA,Homo sapiens,2022-08-01,10/4/2022,39.7837304,-100.445882
OP580605.1,Monkeypox virus,Orthopoxvirus monkeypox,B.1,IIb,hMPX/USA/CA-LACPHL-MA00172/2022,USA,Homo sapiens,2022-08-01,10/4/2022,39.7837304,-100.445882
OP580606.1,Monkeypox virus,Orthopoxvirus monkeypox,B.1,IIb,hMPX/USA/CA-LACPHL-MA00173/2022,USA,Homo sapiens,2022-07-28,10/4/2022,39.7837304,-100.445882
OP580607.1,Monkeypox virus,Orthopoxvirus monkeypox,B.1,IIb,hMPX/USA/CA-LACPHL-MA00174/2022,USA,Homo sapiens,2022-08-03,10/4/2022,39.7837304,-100.445882
OP580608.1,Monkeypox virus,Orthopoxvirus monkeypox,B.1.4,IIb,hMPX/USA/CA-LACPHL-MA00175/2022,USA,Homo sapiens,2022-08-04,10/4/2022,39.7837304,-100.445882
OP580609.1,Monkeypox virus,Orthopoxvirus monkeypox,B.1.8,IIb,hMPX/USA/CA-LACPHL-MA00176/2022,USA,Homo sapiens,2022-08-02,10/4/2022,39.7837304,-100.445882
OP580610.1,Monkeypox virus,Orthopoxvirus monkeypox,B.1.13,IIb,hMPX/USA/CA-LACPHL-MA00177/2022,USA,Homo sapiens,2022-08-10,10/4/2022,39.7837304,-100.445882
OP580611.1,Monkeypox virus,Orthopoxvirus monkeypox,B.1.11,IIb,hMPX/USA/CA-LACPHL-MA00178/2022,USA,Homo sapiens,2022-08-07,10/4/2022,39.7837304,-100.445882
OP580612.1,Monkeypox virus,Orthopoxvirus monkeypox,B.1.17,IIb,hMPX/USA/CA-LACPHL-MA00179/2022,USA,Homo sapiens,2022-09-20,10/4/2022,39.7837304,-100.445882
OP580613.1,Monkeypox virus,Orthopoxvirus monkeypox,B.1,IIb,hMPX/USA/CA-LACPHL-MA00180/2022,USA,Homo sapiens,2022-09-21,10/4/2022,39.7837304,-100.445882
OP555464.1,Monkeypox virus,Orthopoxvirus monkeypox,B.1,IIb,Monkeypox/PT0367/2022,Portugal,Homo sapiens,2022-06-27,9/30/2022,39.6621648,-8.1353519
OP555465.1,Monkeypox virus,Orthopoxvirus monkeypox,B.1,IIb,Monkeypox/PT0369/2022,Portugal,Homo sapiens,2022-06-30,9/30/2022,39.6621648,-8.1353519
OP555466.1,Monkeypox virus,Orthopoxvirus monkeypox,B.1,IIb,Monkeypox/PT0370/2022,Portugal,Homo sapiens,2022-07-03,9/30/2022,39.6621648,-8.1353519
OP555467.1,Monkeypox virus,Orthopoxvirus monkeypox,B.1,IIb,Monkeypox/PT0371/2022,Portugal,Homo sapiens,2022-07-05,9/30/2022,39.6621648,-8.1353519
OP555468.1,Monkeypox virus,Orthopoxvirus monkeypox,B.1,IIb,Monkeypox/PT0372/2022,Portugal,Homo sapiens,2022-07-05,9/30/2022,39.6621648,-8.1353519
OP555469.1,Monkeypox virus,Orthopoxvirus monkeypox,B.1,IIb,Monkeypox/PT0373/2022,Portugal,Homo sapiens,2022-07-05,9/30/2022,39.6621648,-8.1353519
OP555470.1,Monkeypox virus,Orthopoxvirus monkeypox,B.1,IIb,Monkeypox/PT0374/2022,Portugal,Homo sapiens,2022-07-07,9/30/2022,39.6621648,-8.1353519
OP555471.1,Monkeypox virus,Orthopoxvirus monkeypox,B.1,IIb,Monkeypox/PT0375/2022,Portugal,Homo sapiens,2022-07-06,9/30/2022,39.6621648,-8.1353519
OP555472.1,Monkeypox virus,Orthopoxvirus monkeypox,B.1.3,IIb,Monkeypox/PT0376/2022,Portugal,Homo sapiens,2022-07-07,9/30/2022,39.6621648,-8.1353519
OP555473.1,Monkeypox virus,Orthopoxvirus monkeypox,B.1.1,IIb,Monkeypox/PT0377/2022,Portugal,Homo sapiens,2022-07-06,9/30/2022,39.6621648,-8.1353519
OP555474.1,Monkeypox virus,Orthopoxvirus monkeypox,B.1,IIb,Monkeypox/PT0378/2022,Portugal,Homo sapiens,2022-07-06,9/30/2022,39.6621648,-8.1353519
OP555475.1,Monkeypox virus,Orthopoxvirus monkeypox,B.1.7,IIb,Monkeypox/PT0379/2022,Portugal,Homo sapiens,2022-07-06,9/30/2022,39.6621648,-8.1353519
OP555476.1,Monkeypox virus,Orthopoxvirus monkeypox,B.1.7,IIb,Monkeypox/PT0380/2022,Portugal,Homo sapiens,2022-07-13,9/30/2022,39.6621648,-8.1353519
OP555477.1,Monkeypox virus,Orthopoxvirus monkeypox,B.1.9,IIb,Monkeypox/PT0381/2022,Portugal,Homo sapiens,2022-07-11,9/30/2022,39.6621648,-8.1353519
OP555478.1,Monkeypox virus,Orthopoxvirus monkeypox,B.1,IIb,Monkeypox/PT0382/2022,Portugal,Homo sapiens,2022-07-12,9/30/2022,39.6621648,-8.1353519
OP555479.1,Monkeypox virus,Orthopoxvirus monkeypox,B.1,IIb,Monkeypox/PT0383/2022,Portugal,Homo sapiens,2022-07-12,9/30/2022,39.6621648,-8.1353519
OP555480.1,Monkeypox virus,Orthopoxvirus monkeypox,B.1,IIb,Monkeypox/PT0384/2022,Portugal,Homo sapiens,2022-07-12,9/30/2022,39.6621648,-8.1353519
OP555481.1,Monkeypox virus,Orthopoxvirus monkeypox,B.1,IIb,Monkeypox/PT0385/2022,Portugal,Homo sapiens,2022-07-11,9/30/2022,39.6621648,-8.1353519
OP555482.1,Monkeypox virus,Orthopoxvirus monkeypox,B.1.9,IIb,Monkeypox/PT0386/2022,Portugal,Homo sapiens,2022-07-12,9/30/2022,39.6621648,-8.1353519
OP555483.1,Monkeypox virus,Orthopoxvirus monkeypox,B.1.2,IIb,Monkeypox/PT0387/2022,Portugal,Homo sapiens,2022-07-12,9/30/2022,39.6621648,-8.1353519
OP555484.1,Monkeypox virus,Orthopoxvirus monkeypox,B.1,IIb,Monkeypox/PT0388/2022,Portugal,Homo sapiens,2022-07-12,9/30/2022,39.6621648,-8.1353519
OP555485.1,Monkeypox virus,Orthopoxvirus monkeypox,B.1.9,IIb,Monkeypox/PT0389/2022,Portugal,Homo sapiens,2022-07-12,9/30/2022,39.6621648,-8.1353519
OP555486.1,Monkeypox virus,Orthopoxvirus monkeypox,B.1.5,IIb,Monkeypox/PT0390/2022,Portugal,Homo sapiens,2022-07-11,9/30/2022,39.6621648,-8.1353519
OP555487.1,Monkeypox virus,Orthopoxvirus monkeypox,B.1,IIb,Monkeypox/PT0391/2022,Portugal,Homo sapiens,2022-07-13,9/30/2022,39.6621648,-8.1353519
OP555488.1,Monkeypox virus,Orthopoxvirus monkeypox,B.1.1,IIb,Monkeypox/PT0392/2022,Portugal,Homo sapiens,2022-07-13,9/30/2022,39.6621648,-8.1353519
OP555489.1,Monkeypox virus,Orthopoxvirus monkeypox,B.1,IIb,Monkeypox/PT0393/2022,Portugal,Homo sapiens,2022-07-13,9/30/2022,39.6621648,-8.1353519
OP555490.1,Monkeypox virus,Orthopoxvirus monkeypox,B.1.9,IIb,Monkeypox/PT0394/2022,Portugal,Homo sapiens,2022-07-13,9/30/2022,39.6621648,-8.1353519
OP555491.1,Monkeypox virus,Orthopoxvirus monkeypox,B.1,IIb,Monkeypox/PT0395/2022,Portugal,Homo sapiens,2022-07-13,9/30/2022,39.6621648,-8.1353519
OP555492.1,Monkeypox virus,Orthopoxvirus monkeypox,B.1,IIb,Monkeypox/PT0396/2022,Portugal,Homo sapiens,2022-07-13,9/30/2022,39.6621648,-8.1353519
OP555493.1,Monkeypox virus,Orthopoxvirus monkeypox,B.1,IIb,Monkeypox/PT0397/2022,Portugal,Homo sapiens,2022-07-15,9/30/2022,39.6621648,-8.1353519
OP555494.1,Monkeypox virus,Orthopoxvirus monkeypox,B.1,IIb,Monkeypox/PT0398/2022,Portugal,Homo sapiens,2022-07-15,9/30/2022,39.6621648,-8.1353519
OP555495.1,Monkeypox virus,Orthopoxvirus monkeypox,B.1,IIb,Monkeypox/PT0399/2022,Portugal,Homo sapiens,2022-07-18,9/30/2022,39.6621648,-8.1353519
OP555496.1,Monkeypox virus,Orthopoxvirus monkeypox,B.1.1,IIb,Monkeypox/PT0400/2022,Portugal,Homo sapiens,2022-07-19,9/30/2022,39.6621648,-8.1353519
OP555497.1,Monkeypox virus,Orthopoxvirus monkeypox,B.1,IIb,Monkeypox/PT0401/2022,Portugal,Homo sapiens,2022-07-19,9/30/2022,39.6621648,-8.1353519
OP555498.1,Monkeypox virus,Orthopoxvirus monkeypox,B.1,IIb,Monkeypox/PT0402/2022,Portugal,Homo sapiens,2022-07-19,9/30/2022,39.6621648,-8.1353519
OP555499.1,Monkeypox virus,Orthopoxvirus monkeypox,B.1,IIb,Monkeypox/PT0403/2022,Portugal,Homo sapiens,2022-07-19,9/30/2022,39.6621648,-8.1353519
OP555500.1,Monkeypox virus,Orthopoxvirus monkeypox,B.1,IIb,Monkeypox/PT0404/2022,Portugal,Homo sapiens,2022-07-19,9/30/2022,39.6621648,-8.1353519
OP555501.1,Monkeypox virus,Orthopoxvirus monkeypox,B.1,IIb,Monkeypox/PT0406/2022,Portugal,Homo sapiens,2022-07-20,9/30/2022,39.6621648,-8.1353519
OP555502.1,Monkeypox virus,Orthopoxvirus monkeypox,B.1,IIb,Monkeypox/PT0408/2022,Portugal,Homo sapiens,2022-07-25,9/30/2022,39.6621648,-8.1353519
OP555503.1,Monkeypox virus,Orthopoxvirus monkeypox,B.1,IIb,Monkeypox/PT0409/2022,Portugal,Homo sapiens,2022-07-25,9/30/2022,39.6621648,-8.1353519
OP555504.1,Monkeypox virus,Orthopoxvirus monkeypox,B.1,IIb,Monkeypox/PT0411/2022,Portugal,Homo sapiens,2022-07-21,9/30/2022,39.6621648,-8.1353519
OP555505.1,Monkeypox virus,Orthopoxvirus monkeypox,B.1,IIb,Monkeypox/PT0412/2022,Portugal,Homo sapiens,2022-07-25,9/30/2022,39.6621648,-8.1353519
OP555506.1,Monkeypox virus,Orthopoxvirus monkeypox,B.1.9,IIb,Monkeypox/PT0413/2022,Portugal,Homo sapiens,2022-07-26,9/30/2022,39.6621648,-8.1353519
OP555507.1,Monkeypox virus,Orthopoxvirus monkeypox,B.1,IIb,Monkeypox/PT0414/2022,Portugal,Homo sapiens,2022-07-26,9/30/2022,39.6621648,-8.1353519
OP555508.1,Monkeypox virus,Orthopoxvirus monkeypox,B.1,IIb,Monkeypox/PT0416/2022,Portugal,Homo sapiens,2022-07-26,9/30/2022,39.6621648,-8.1353519
OP555509.1,Monkeypox virus,Orthopoxvirus monkeypox,B.1,IIb,Monkeypox/PT0417/2022,Portugal,Homo sapiens,2022-07-27,9/30/2022,39.6621648,-8.1353519
OP555510.1,Monkeypox virus,Orthopoxvirus monkeypox,B.1,IIb,Monkeypox/PT0418/2022,Portugal,Homo sapiens,2022-07-29,9/30/2022,39.6621648,-8.1353519
OP555511.1,Monkeypox virus,Orthopoxvirus monkeypox,B.1,IIb,Monkeypox/PT0421/2022,Portugal,Homo sapiens,2022-07-28,9/30/2022,39.6621648,-8.1353519
OP555512.1,Monkeypox virus,Orthopoxvirus monkeypox,B.1,IIb,Monkeypox/PT0424/2022,Portugal,Homo sapiens,2022-08-01,9/30/2022,39.6621648,-8.1353519
OP555513.1,Monkeypox virus,Orthopoxvirus monkeypox,B.1,IIb,Monkeypox/PT0426/2022,Portugal,Homo sapiens,2022-07-31,9/30/2022,39.6621648,-8.1353519
OP555514.1,Monkeypox virus,Orthopoxvirus monkeypox,B.1,IIb,Monkeypox/PT0427/2022,Portugal,Homo sapiens,2022-08-01,9/30/2022,39.6621648,-8.1353519
OP555515.1,Monkeypox virus,Orthopoxvirus monkeypox,A.2.3,IIb,Monkeypox/PT0428/2022,Portugal,Homo sapiens,2022-08-01,9/30/2022,39.6621648,-8.1353519
OP555516.1,Monkeypox virus,Orthopoxvirus monkeypox,B.1,IIb,Monkeypox/PT0431/2022,Portugal,Homo sapiens,2022-08-01,9/30/2022,39.6621648,-8.1353519
OP555517.1,Monkeypox virus,Orthopoxvirus monkeypox,B.1,IIb,Monkeypox/PT0432/2022,Portugal,Homo sapiens,2022-07-31,9/30/2022,39.6621648,-8.1353519
OP555518.1,Monkeypox virus,Orthopoxvirus monkeypox,B.1,IIb,Monkeypox/PT0433/2022,Portugal,Homo sapiens,2022-08-02,9/30/2022,39.6621648,-8.1353519
OP555519.1,Monkeypox virus,Orthopoxvirus monkeypox,B.1,IIb,Monkeypox/PT0434/2022,Portugal,Homo sapiens,2022-08-02,9/30/2022,39.6621648,-8.1353519
OP555520.1,Monkeypox virus,Orthopoxvirus monkeypox,B.1,IIb,Monkeypox/PT0435/2022,Portugal,Homo sapiens,2022-08-02,9/30/2022,39.6621648,-8.1353519
OP555521.1,Monkeypox virus,Orthopoxvirus monkeypox,B.1,IIb,Monkeypox/PT0437/2022,Portugal,Homo sapiens,2022-08-02,9/30/2022,39.6621648,-8.1353519
OP555522.1,Monkeypox virus,Orthopoxvirus monkeypox,B.1,IIb,Monkeypox/PT0438/2022,Portugal,Homo sapiens,2022-08-02,9/30/2022,39.6621648,-8.1353519
OP555523.1,Monkeypox virus,Orthopoxvirus monkeypox,B.1,IIb,Monkeypox/PT0439/2022,Portugal,Homo sapiens,2022-08-01,9/30/2022,39.6621648,-8.1353519
OP555524.1,Monkeypox virus,Orthopoxvirus monkeypox,B.1,IIb,Monkeypox/PT0442/2022,Portugal,Homo sapiens,2022-08-03,9/30/2022,39.6621648,-8.1353519
OP555525.1,Monkeypox virus,Orthopoxvirus monkeypox,B.1,IIb,Monkeypox/PT0443/2022,Portugal,Homo sapiens,2022-08-02,9/30/2022,39.6621648,-8.1353519
OP555526.1,Monkeypox virus,Orthopoxvirus monkeypox,B.1,IIb,Monkeypox/PT0445/2022,Portugal,Homo sapiens,2022-08-03,9/30/2022,39.6621648,-8.1353519
OP555527.1,Monkeypox virus,Orthopoxvirus monkeypox,B.1,IIb,Monkeypox/PT0446/2022,Portugal,Homo sapiens,2022-08-03,9/30/2022,39.6621648,-8.1353519
OP555528.1,Monkeypox virus,Orthopoxvirus monkeypox,B.1,IIb,Monkeypox/PT0447/2022,Portugal,Homo sapiens,2022-08-04,9/30/2022,39.6621648,-8.1353519
OP555529.1,Monkeypox virus,Orthopoxvirus monkeypox,B.1,IIb,Monkeypox/PT0448/2022,Portugal,Homo sapiens,2022-08-04,9/30/2022,39.6621648,-8.1353519
OP555530.1,Monkeypox virus,Orthopoxvirus monkeypox,B.1,IIb,Monkeypox/PT0449/2022,Portugal,Homo sapiens,2022-08-03,9/30/2022,39.6621648,-8.1353519
OP555531.1,Monkeypox virus,Orthopoxvirus monkeypox,B.1,IIb,Monkeypox/PT0450/2022,Portugal,Homo sapiens,2022-08-04,9/30/2022,39.6621648,-8.1353519
OP555532.1,Monkeypox virus,Orthopoxvirus monkeypox,B.1.9,IIb,Monkeypox/PT0451/2022,Portugal,Homo sapiens,2022-08-04,9/30/2022,39.6621648,-8.1353519
OP555533.1,Monkeypox virus,Orthopoxvirus monkeypox,B.1.19,IIb,Monkeypox/PT0452/2022,Portugal,Homo sapiens,2022-08-04,9/30/2022,39.6621648,-8.1353519
OP555534.1,Monkeypox virus,Orthopoxvirus monkeypox,B.1,IIb,Monkeypox/PT0453/2022,Portugal,Homo sapiens,2022-08-05,9/30/2022,39.6621648,-8.1353519
OP555535.1,Monkeypox virus,Orthopoxvirus monkeypox,B.1,IIb,Monkeypox/PT0454/2022,Portugal,Homo sapiens,2022-08-03,9/30/2022,39.6621648,-8.1353519
OP555536.1,Monkeypox virus,Orthopoxvirus monkeypox,B.1,IIb,Monkeypox/PT0455/2022,Portugal,Homo sapiens,2022-08-04,9/30/2022,39.6621648,-8.1353519
OP555537.1,Monkeypox virus,Orthopoxvirus monkeypox,B.1.9,IIb,Monkeypox/PT0456/2022,Portugal,Homo sapiens,2022-08-04,9/30/2022,39.6621648,-8.1353519
OP555538.1,Monkeypox virus,Orthopoxvirus monkeypox,B.1,IIb,Monkeypox/PT0457/2022,Portugal,Homo sapiens,2022-08-05,9/30/2022,39.6621648,-8.1353519
OP555539.1,Monkeypox virus,Orthopoxvirus monkeypox,B.1,IIb,Monkeypox/PT0458/2022,Portugal,Homo sapiens,2022-08-04,9/30/2022,39.6621648,-8.1353519
OP555540.1,Monkeypox virus,Orthopoxvirus monkeypox,B.1,IIb,Monkeypox/PT0459/2022,Portugal,Homo sapiens,2022-08-04,9/30/2022,39.6621648,-8.1353519
OP555541.1,Monkeypox virus,Orthopoxvirus monkeypox,B.1,IIb,Monkeypox/PT0460/2022,Portugal,Homo sapiens,2022-08-04,9/30/2022,39.6621648,-8.1353519
OP555542.1,Monkeypox virus,Orthopoxvirus monkeypox,B.1,IIb,Monkeypox/PT0462/2022,Portugal,Homo sapiens,2022-08-05,9/30/2022,39.6621648,-8.1353519
OP555543.1,Monkeypox virus,Orthopoxvirus monkeypox,B.1,IIb,Monkeypox/PT0464/2022,Portugal,Homo sapiens,2022-08-07,9/30/2022,39.6621648,-8.1353519
OP555544.1,Monkeypox virus,Orthopoxvirus monkeypox,B.1,IIb,Monkeypox/PT0465/2022,Portugal,Homo sapiens,2022-08-07,9/30/2022,39.6621648,-8.1353519
OP555545.1,Monkeypox virus,Orthopoxvirus monkeypox,B.1.11,IIb,Monkeypox/PT0466/2022,Portugal,Homo sapiens,2022-08-05,9/30/2022,39.6621648,-8.1353519
OP555546.1,Monkeypox virus,Orthopoxvirus monkeypox,B.1,IIb,Monkeypox/PT0467/2022,Portugal,Homo sapiens,2022-08-05,9/30/2022,39.6621648,-8.1353519
OP555547.1,Monkeypox virus,Orthopoxvirus monkeypox,B.1,IIb,Monkeypox/PT0468/2022,Portugal,Homo sapiens,2022-08-05,9/30/2022,39.6621648,-8.1353519
OP555548.1,Monkeypox virus,Orthopoxvirus monkeypox,B.1,IIb,Monkeypox/PT0469/2022,Portugal,Homo sapiens,2022-08-08,9/30/2022,39.6621648,-8.1353519
OP555549.1,Monkeypox virus,Orthopoxvirus monkeypox,B.1.9,IIb,Monkeypox/PT0470/2022,Portugal,Homo sapiens,2022-08-08,9/30/2022,39.6621648,-8.1353519
OP555550.1,Monkeypox virus,Orthopoxvirus monkeypox,B.1.5,IIb,Monkeypox/PT0471/2022,Portugal,Homo sapiens,2022-08-08,9/30/2022,39.6621648,-8.1353519
OP555551.1,Monkeypox virus,Orthopoxvirus monkeypox,B.1,IIb,Monkeypox/PT0472/2022,Portugal,Homo sapiens,2022-08-08,9/30/2022,39.6621648,-8.1353519
OP555552.1,Monkeypox virus,Orthopoxvirus monkeypox,B.1,IIb,Monkeypox/PT0473/2022,Portugal,Homo sapiens,2022-08-05,9/30/2022,39.6621648,-8.1353519
OP555553.1,Monkeypox virus,Orthopoxvirus monkeypox,B.1.1,IIb,Monkeypox/PT0474/2022,Portugal,Homo sapiens,2022-08-08,9/30/2022,39.6621648,-8.1353519
OP555554.1,Monkeypox virus,Orthopoxvirus monkeypox,B.1,IIb,Monkeypox/PT0475/2022,Portugal,Homo sapiens,2022-08-08,9/30/2022,39.6621648,-8.1353519
OP555555.1,Monkeypox virus,Orthopoxvirus monkeypox,B.1,IIb,Monkeypox/PT0476/2022,Portugal,Homo sapiens,2022-08-09,9/30/2022,39.6621648,-8.1353519
OP555556.1,Monkeypox virus,Orthopoxvirus monkeypox,B.1.9,IIb,Monkeypox/PT0477/2022,Portugal,Homo sapiens,2022-08-09,9/30/2022,39.6621648,-8.1353519
OP555557.1,Monkeypox virus,Orthopoxvirus monkeypox,B.1.2,IIb,Monkeypox/PT0478/2022,Portugal,Homo sapiens,2022-08-08,9/30/2022,39.6621648,-8.1353519
OP555558.1,Monkeypox virus,Orthopoxvirus monkeypox,B.1.7,IIb,Monkeypox/PT0479/2022,Portugal,Homo sapiens,2022-08-09,9/30/2022,39.6621648,-8.1353519
OP555559.1,Monkeypox virus,Orthopoxvirus monkeypox,B.1,IIb,Monkeypox/PT0480/2022,Portugal,Homo sapiens,2022-08-09,9/30/2022,39.6621648,-8.1353519
OP555560.1,Monkeypox virus,Orthopoxvirus monkeypox,B.1,IIb,Monkeypox/PT0482/2022,Portugal,Homo sapiens,2022-08-10,9/30/2022,39.6621648,-8.1353519
OP555561.1,Monkeypox virus,Orthopoxvirus monkeypox,B.1,IIb,Monkeypox/PT0483/2022,Portugal,Homo sapiens,2022-08-10,9/30/2022,39.6621648,-8.1353519
OP555562.1,Monkeypox virus,Orthopoxvirus monkeypox,B.1.14,IIb,Monkeypox/PT0486/2022,Portugal,Homo sapiens,2022-08-09,9/30/2022,39.6621648,-8.1353519
OP555563.1,Monkeypox virus,Orthopoxvirus monkeypox,B.1.9,IIb,Monkeypox/PT0487/2022,Portugal,Homo sapiens,2022-08-11,9/30/2022,39.6621648,-8.1353519
OP555564.1,Monkeypox virus,Orthopoxvirus monkeypox,B.1.3,IIb,Monkeypox/PT0488/2022,Portugal,Homo sapiens,2022-08-11,9/30/2022,39.6621648,-8.1353519
OP555565.1,Monkeypox virus,Orthopoxvirus monkeypox,B.1.9,IIb,Monkeypox/PT0489/2022,Portugal,Homo sapiens,2022-08-11,9/30/2022,39.6621648,-8.1353519
OP555566.1,Monkeypox virus,Orthopoxvirus monkeypox,B.1,IIb,Monkeypox/PT0490/2022,Portugal,Homo sapiens,2022-08-11,9/30/2022,39.6621648,-8.1353519
OP555567.1,Monkeypox virus,Orthopoxvirus monkeypox,B.1,IIb,Monkeypox/PT0492/2022,Portugal,Homo sapiens,2022-08-11,9/30/2022,39.6621648,-8.1353519
OP555568.1,Monkeypox virus,Orthopoxvirus monkeypox,B.1.7,IIb,Monkeypox/PT0493/2022,Portugal,Homo sapiens,2022-08-11,9/30/2022,39.6621648,-8.1353519
OP555569.1,Monkeypox virus,Orthopoxvirus monkeypox,B.1.1,IIb,Monkeypox/PT0494/2022,Portugal,Homo sapiens,2022-08-15,9/30/2022,39.6621648,-8.1353519
OP555570.1,Monkeypox virus,Orthopoxvirus monkeypox,B.1,IIb,Monkeypox/PT0496/2022,Portugal,Homo sapiens,2022-08-13,9/30/2022,39.6621648,-8.1353519
OP555571.1,Monkeypox virus,Orthopoxvirus monkeypox,B.1.9,IIb,Monkeypox/PT0497/2022,Portugal,Homo sapiens,2022-08-16,9/30/2022,39.6621648,-8.1353519
OP555572.1,Monkeypox virus,Orthopoxvirus monkeypox,B.1,IIb,Monkeypox/PT0498/2022,Portugal,Homo sapiens,2022-08-15,9/30/2022,39.6621648,-8.1353519
OP555573.1,Monkeypox virus,Orthopoxvirus monkeypox,B.1,IIb,Monkeypox/PT0499/2022,Portugal,Homo sapiens,2022-08-12,9/30/2022,39.6621648,-8.1353519
OP555574.1,Monkeypox virus,Orthopoxvirus monkeypox,B.1.9,IIb,Monkeypox/PT0500/2022,Portugal,Homo sapiens,2022-08-12,9/30/2022,39.6621648,-8.1353519
OP555575.1,Monkeypox virus,Orthopoxvirus monkeypox,B.1.14,IIb,Monkeypox/PT0501/2022,Portugal,Homo sapiens,2022-08-16,9/30/2022,39.6621648,-8.1353519
OP555576.1,Monkeypox virus,Orthopoxvirus monkeypox,B.1,IIb,Monkeypox/PT0502/2022,Portugal,Homo sapiens,2022-08-12,9/30/2022,39.6621648,-8.1353519
OP555577.1,Monkeypox virus,Orthopoxvirus monkeypox,B.1,IIb,Monkeypox/PT0503/2022,Portugal,Homo sapiens,2022-08-12,9/30/2022,39.6621648,-8.1353519
OP555578.1,Monkeypox virus,Orthopoxvirus monkeypox,B.1,IIb,Monkeypox/PT0504/2022,Portugal,Homo sapiens,2022-08-13,9/30/2022,39.6621648,-8.1353519
OP555579.1,Monkeypox virus,Orthopoxvirus monkeypox,B.1,IIb,Monkeypox/PT0506/2022,Portugal,Homo sapiens,2022-08-16,9/30/2022,39.6621648,-8.1353519
OP555580.1,Monkeypox virus,Orthopoxvirus monkeypox,B.1,IIb,Monkeypox/PT0507/2022,Portugal,Homo sapiens,2022-08-16,9/30/2022,39.6621648,-8.1353519
OP555581.1,Monkeypox virus,Orthopoxvirus monkeypox,B.1.8,IIb,Monkeypox/PT0508/2022,Portugal,Homo sapiens,2022-08-16,9/30/2022,39.6621648,-8.1353519
OP555582.1,Monkeypox virus,Orthopoxvirus monkeypox,B.1.9,IIb,Monkeypox/PT0510/2022,Portugal,Homo sapiens,2022-08-12,9/30/2022,39.6621648,-8.1353519
OP555583.1,Monkeypox virus,Orthopoxvirus monkeypox,B.1,IIb,Monkeypox/PT0511/2022,Portugal,Homo sapiens,2022-08-12,9/30/2022,39.6621648,-8.1353519
OP555584.1,Monkeypox virus,Orthopoxvirus monkeypox,B.1,IIb,Monkeypox/PT0512/2022,Portugal,Homo sapiens,2022-08-16,9/30/2022,39.6621648,-8.1353519
OP555585.1,Monkeypox virus,Orthopoxvirus monkeypox,B.1.3,IIb,Monkeypox/PT0514/2022,Portugal,Homo sapiens,2022-08-16,9/30/2022,39.6621648,-8.1353519
OP555586.1,Monkeypox virus,Orthopoxvirus monkeypox,B.1.5,IIb,Monkeypox/PT0515/2022,Portugal,Homo sapiens,2022-08-16,9/30/2022,39.6621648,-8.1353519
OP555587.1,Monkeypox virus,Orthopoxvirus monkeypox,B.1.1,IIb,Monkeypox/PT0516/2022,Portugal,Homo sapiens,2022-08-17,9/30/2022,39.6621648,-8.1353519
